Id;Name;Duration;CalcPrio;LastRun;LastResults;Verdict;Cycle;BuildId
7009;82600;55467;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 0, 0, 0, 1];0;68;199
7010;82597;54885;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 0, 0, 1, 1];0;68;199
7011;82599;54919;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 0, 0, 0, 1];0;68;199
7012;82604;55909;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;199
7013;82601;49913;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;199
7014;82603;55124;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;199
7015;82605;57549;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;199
7016;82598;55713;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 0, 0, 0, 1];0;68;199
7017;82602;55512;0;2015-08-14 12:52:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;199
7018;82613;55677;0;2015-08-14 13:23:00;[1, 0, 0, 0, 0, 1, 0, 1, 1];0;68;200
7019;82612;54995;0;2015-08-14 13:23:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7020;82621;55455;0;2015-08-14 13:23:00;[0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7021;82608;55425;0;2015-08-14 13:23:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7022;82607;57067;0;2015-08-14 13:23:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7023;82620;56171;0;2015-08-14 13:23:00;[0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7024;82618;56106;0;2015-08-14 13:23:00;[0, 0, 0, 1, 1, 0, 0, 1];0;68;200
7025;82619;56977;0;2015-08-14 13:23:00;[0, 0, 0, 1, 1, 0, 0, 1];0;68;200
7026;82615;55283;0;2015-08-14 13:23:00;[0, 0, 0, 1, 1, 0, 0, 1];0;68;200
7027;82611;55121;0;2015-08-14 13:23:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7028;82610;55513;0;2015-08-14 13:23:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7029;82614;56637;0;2015-08-14 13:23:00;[0, 0, 0, 0, 0, 1, 0, 0, 1];0;68;200
7030;82616;57704;0;2015-08-14 13:23:00;[0, 0, 0, 1, 1, 0, 0, 1];0;68;200
7031;82617;55809;0;2015-08-14 13:23:00;[0, 0, 0, 1, 1, 0, 0, 1];0;68;200
7032;82609;57791;0;2015-08-14 13:23:00;[0, 0, 0, 0, 0, 0, 0, 0, 1];0;68;200
7033;83237;56135;0;2015-08-14 14:35:00;[1, 1, 1, 1, 1, 1];1;68;201
7034;83297;57544;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7035;83286;55684;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7036;83264;56845;0;2015-08-14 14:35:00;[0, 0, 1, 1];1;68;201
7037;83262;56867;0;2015-08-14 14:35:00;[0, 0, 1, 0];1;68;201
7038;83255;56440;0;2015-08-14 14:35:00;[0, 0, 1, 1];1;68;201
7039;83307;59408;0;2015-08-14 14:35:00;[0, 1, 1, 1, 1, 1, 0];1;68;201
7040;88355;54284;0;2015-08-14 14:35:00;[0, 1];1;68;201
7041;83283;67551;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7042;83289;58632;0;2015-08-14 14:35:00;[0, 0, 1, 1];1;68;201
7043;83276;54317;0;2015-08-14 14:35:00;[1, 1, 1];1;68;201
7044;83245;56107;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7045;83299;56667;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7046;83244;57732;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7047;83284;58051;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7048;83229;51024;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0];1;68;201
7049;83267;57257;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7050;83270;64289;0;2015-08-14 14:35:00;[0, 0, 0, 0, 1, 0, 0, 1];1;68;201
7051;83301;58343;0;2015-08-14 14:35:00;[1, 0, 1, 1];1;68;201
7052;83230;56937;0;2015-08-14 14:35:00;[1, 1, 1, 1, 1, 1];1;68;201
7053;83293;55505;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7054;88419;55974;0;2015-08-14 14:35:00;[0, 1];1;68;201
7055;83249;57146;0;2015-08-14 14:35:00;[0, 1, 0, 1, 1, 1, 1, 1];1;68;201
7056;83233;56470;0;2015-08-14 14:35:00;[0, 0, 0, 1, 1];1;68;201
7057;83250;55308;0;2015-08-14 14:35:00;[0, 1, 0, 1, 1, 1, 1, 1];1;68;201
7058;83263;57042;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7059;83257;56729;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7060;83281;56898;0;2015-08-14 14:35:00;[1, 0, 0, 1];1;68;201
7061;83241;56037;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7062;83235;55756;0;2015-08-14 14:35:00;[0, 0, 0, 1, 1];1;68;201
7063;83277;55644;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7064;88358;54328;0;2015-08-14 14:35:00;[0, 1];1;68;201
7065;83300;58863;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7066;83256;60632;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7067;83266;56640;0;2015-08-14 14:35:00;[0, 1, 1, 1];1;68;201
7068;83258;56242;0;2015-08-14 14:35:00;[0, 0, 1, 1];1;68;201
7069;83248;55223;0;2015-08-14 14:35:00;[0, 1, 0, 1, 1, 1, 1, 1];1;68;201
7070;83271;59604;0;2015-08-14 14:35:00;[0, 0, 1, 1, 1, 1, 1];1;68;201
7071;83274;55906;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7072;83298;60163;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7073;88342;54539;0;2015-08-14 14:35:00;[0, 1];1;68;201
7074;83290;57460;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7075;83238;56057;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7076;83288;54637;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7077;83305;55867;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7078;88424;54655;0;2015-08-14 14:35:00;[0, 1];1;68;201
7079;83302;54898;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7080;83280;54481;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7081;83306;54758;0;2015-08-14 14:35:00;[0, 0, 1, 0];1;68;201
7082;83227;61299;0;2015-08-14 14:35:00;[0, 0, 1, 0, 1, 1, 0];1;68;201
7083;83231;55944;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0];1;68;201
7084;83254;54789;0;2015-08-14 14:35:00;[0, 1, 0, 1, 1, 1, 1, 1];1;68;201
7085;83273;55561;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7086;83278;57840;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7087;83232;57388;0;2015-08-14 14:35:00;[0, 0, 0, 1, 1, 1, 1];1;68;201
7088;83251;57186;0;2015-08-14 14:35:00;[0, 1, 0, 1, 1, 1, 1, 1];1;68;201
7089;83261;56618;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7090;83304;56755;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7091;83303;55586;0;2015-08-14 14:35:00;[1, 0, 0];1;68;201
7092;83246;56885;0;2015-08-14 14:35:00;[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1];1;68;201
7093;83268;58371;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7094;83282;56256;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7095;83279;56058;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7096;83236;56017;0;2015-08-14 14:35:00;[0, 0, 0, 1, 1, 1];1;68;201
7097;83253;56763;0;2015-08-14 14:35:00;[0, 1, 0, 1, 1, 1, 1, 1];1;68;201
7098;83275;57962;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7099;83234;55152;0;2015-08-14 14:35:00;[0, 0, 0, 1, 1];1;68;201
7100;83295;53276;0;2015-08-14 14:35:00;[1, 0, 0];1;68;201
7101;83269;68860;0;2015-08-14 14:35:00;[0, 1, 0, 1, 0];1;68;201
7102;83242;56497;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7103;83291;58218;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7104;83252;56520;0;2015-08-14 14:35:00;[0, 1, 0, 1, 1, 1, 1, 1];1;68;201
7105;83287;56093;0;2015-08-14 14:35:00;[1, 1, 1, 1];1;68;201
7106;83240;53868;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7107;83296;57952;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7108;83260;56074;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7109;83247;56454;0;2015-08-14 14:35:00;[0, 1, 1, 1, 0, 1, 1, 1, 1, 1];1;68;201
7110;83285;57079;0;2015-08-14 14:35:00;[0, 0, 0, 1];1;68;201
7111;83259;57407;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7112;83243;58057;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7113;83292;55420;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7114;83265;58813;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7115;83228;57257;0;2015-08-14 14:35:00;[0, 0, 0, 1, 1, 0];1;68;201
7116;83294;56005;0;2015-08-14 14:35:00;[0, 0, 0];1;68;201
7117;83239;55813;0;2015-08-14 14:35:00;[0, 0, 0, 1, 0, 1];1;68;201
7118;83272;59171;0;2015-08-14 14:35:00;[0, 0, 0, 0];1;68;201
7119;83269;68860;0;2015-08-14 14:38:00;[1, 0, 1, 0, 1, 0];1;68;202
7120;83277;55644;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7121;83293;55505;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7122;83254;54789;0;2015-08-14 14:49:00;[1, 0, 1, 0, 1, 1, 1, 1, 1];0;68;203
7123;88419;55974;0;2015-08-14 14:49:00;[1, 0, 1];0;68;203
7124;83238;56057;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7125;88355;54284;0;2015-08-14 14:49:00;[1, 0, 1];0;68;203
7126;83227;61299;0;2015-08-14 14:49:00;[1, 0, 0, 1, 0, 1, 1, 0];0;68;203
7127;83281;56898;0;2015-08-14 14:49:00;[1, 1, 0, 0, 1];0;68;203
7128;83288;54637;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7129;83250;55308;0;2015-08-14 14:49:00;[1, 0, 1, 0, 1, 1, 1, 1, 1];0;68;203
7130;83291;58218;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7131;83264;56845;0;2015-08-14 14:49:00;[1, 0, 0, 1, 1];0;68;203
7132;83304;56755;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7133;83244;57732;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7134;83252;56520;0;2015-08-14 14:49:00;[1, 0, 1, 0, 1, 1, 1, 1, 1];0;68;203
7135;83275;57962;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7136;83228;57257;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 1, 0];0;68;203
7137;83279;56058;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7138;83299;56667;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7139;83236;56017;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 1, 1];0;68;203
7140;83232;57388;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 1, 1, 1];0;68;203
7141;83265;58813;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7142;83286;55684;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7143;83273;55561;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7144;83303;55586;0;2015-08-14 14:49:00;[1, 1, 0, 0];0;68;203
7145;83237;56135;0;2015-08-14 14:49:00;[1, 1, 1, 1, 1, 1, 1];0;68;203
7146;83230;56937;0;2015-08-14 14:49:00;[1, 1, 1, 1, 1, 1, 1];1;68;203
7147;83249;57146;0;2015-08-14 14:49:00;[1, 0, 1, 0, 1, 1, 1, 1, 1];0;68;203
7148;83261;56618;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7149;83257;56729;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7150;83272;59171;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7151;83305;55867;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7152;83248;55223;0;2015-08-14 14:49:00;[1, 0, 1, 0, 1, 1, 1, 1, 1];0;68;203
7153;83246;56885;0;2015-08-14 14:49:00;[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1];1;68;203
7154;83253;56763;0;2015-08-14 14:49:00;[1, 0, 1, 0, 1, 1, 1, 1, 1];0;68;203
7155;83295;53276;0;2015-08-14 14:49:00;[1, 1, 0, 0];1;68;203
7156;88358;54328;0;2015-08-14 14:49:00;[1, 0, 1];0;68;203
7157;83298;60163;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7158;83302;54898;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7159;83290;57460;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7160;83266;56640;0;2015-08-14 14:49:00;[1, 0, 1, 1, 1];0;68;203
7161;83258;56242;0;2015-08-14 14:49:00;[1, 0, 0, 1, 1];0;68;203
7162;83294;56005;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7163;83282;56256;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7164;83231;55944;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0];0;68;203
7165;83240;53868;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7166;83229;51024;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0];0;68;203
7167;83251;57186;0;2015-08-14 14:49:00;[1, 0, 1, 0, 1, 1, 1, 1, 1];0;68;203
7168;83307;59408;0;2015-08-14 14:49:00;[1, 0, 1, 1, 1, 1, 1, 0];0;68;203
7169;83297;57544;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7170;83259;57407;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7171;83262;56867;0;2015-08-14 14:49:00;[1, 0, 0, 1, 0];0;68;203
7172;83234;55152;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 1];0;68;203
7173;83245;56107;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7174;83292;55420;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7175;83289;58632;0;2015-08-14 14:49:00;[1, 0, 0, 1, 1];0;68;203
7176;83242;56497;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7177;83255;56440;0;2015-08-14 14:49:00;[1, 0, 0, 1, 1];0;68;203
7178;83278;57840;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7179;83301;58343;0;2015-08-14 14:49:00;[1, 1, 0, 1, 1];0;68;203
7180;83287;56093;0;2015-08-14 14:49:00;[1, 1, 1, 1, 1];1;68;203
7181;83280;54481;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7182;83284;58051;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7183;83285;57079;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7184;83267;57257;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7185;88424;54655;0;2015-08-14 14:49:00;[1, 0, 1];0;68;203
7186;88342;54539;0;2015-08-14 14:49:00;[1, 0, 1];0;68;203
7187;83296;57952;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7188;83256;60632;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7189;83300;58863;0;2015-08-14 14:49:00;[1, 0, 0, 0];0;68;203
7190;83306;54758;0;2015-08-14 14:49:00;[1, 0, 0, 1, 0];0;68;203
7191;83274;55906;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7192;83270;64289;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0, 1, 0, 0, 1];1;68;203
7193;83260;56074;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7194;83283;67551;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1];0;68;203
7195;83269;68860;0;2015-08-14 14:49:00;[1, 1, 0, 1, 0, 1, 0];0;68;203
7196;83233;56470;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 1];0;68;203
7197;83241;56037;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7198;83243;58057;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7199;83263;57042;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7200;83276;54317;0;2015-08-14 14:49:00;[1, 1, 1, 1];1;68;203
7201;83271;59604;0;2015-08-14 14:49:00;[1, 0, 0, 1, 1, 1, 1, 1];0;68;203
7202;83268;58371;0;2015-08-14 14:49:00;[1, 0, 0, 0, 0];0;68;203
7203;83239;55813;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 0, 1];0;68;203
7204;83235;55756;0;2015-08-14 14:49:00;[1, 0, 0, 0, 1, 1];0;68;203
7205;83247;56454;0;2015-08-14 14:49:00;[1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1];0;68;203
7206;100274;47252;0;2015-08-14 16:11:00;[];0;68;204
7207;100276;63062;0;2015-08-14 16:15:00;[];0;68;205
7208;100289;73299;0;2015-08-14 16:15:00;[];0;68;205
7209;100293;72145;0;2015-08-14 16:15:00;[];0;68;205
7210;100300;73864;0;2015-08-14 16:15:00;[];0;68;205
7211;100282;65746;0;2015-08-14 16:15:00;[];0;68;205
7212;100297;66270;0;2015-08-14 16:15:00;[];0;68;205
7213;100273;82119;0;2015-08-14 16:15:00;[];1;68;205
7214;100302;72226;0;2015-08-14 16:15:00;[];0;68;205
7215;100275;63863;0;2015-08-14 16:15:00;[];0;68;205
7216;100283;67348;0;2015-08-14 16:15:00;[];0;68;205
7217;100296;71755;0;2015-08-14 16:15:00;[];0;68;205
7218;100272;65818;0;2015-08-14 16:15:00;[];1;68;205
7219;100286;62503;0;2015-08-14 16:15:00;[];0;68;205
7220;100294;69421;0;2015-08-14 16:15:00;[];1;68;205
7221;100280;66822;0;2015-08-14 16:15:00;[];0;68;205
7222;100285;65781;0;2015-08-14 16:15:00;[];0;68;205
7223;100298;76957;0;2015-08-14 16:15:00;[];0;68;205
7224;100292;74186;0;2015-08-14 16:15:00;[];0;68;205
7225;100287;73698;0;2015-08-14 16:15:00;[];0;68;205
7226;100290;73219;0;2015-08-14 16:15:00;[];0;68;205
7227;100279;70420;0;2015-08-14 16:15:00;[];0;68;205
7228;100278;70476;0;2015-08-14 16:15:00;[];0;68;205
7229;100281;69257;0;2015-08-14 16:15:00;[];0;68;205
7230;100274;47252;0;2015-08-14 16:15:00;[0];1;68;205
7231;100291;73075;0;2015-08-14 16:15:00;[];1;68;205
7232;100288;72364;0;2015-08-14 16:15:00;[];0;68;205
7233;100295;70062;0;2015-08-14 16:15:00;[];0;68;205
7234;100299;75805;0;2015-08-14 16:15:00;[];0;68;205
7235;100277;62221;0;2015-08-14 16:15:00;[];0;68;205
7236;100301;76093;0;2015-08-14 16:15:00;[];0;68;205
7237;100284;68403;0;2015-08-14 16:15:00;[];0;68;205
7238;86167;69336;0;2015-08-17 08:32:00;[1];1;69;206
7239;100303;76425;0;2015-08-17 08:50:00;[];0;70;207
7240;100317;63566;0;2015-08-17 08:50:00;[];0;70;207
7241;100323;65224;0;2015-08-17 08:50:00;[];1;70;207
7242;100319;66767;0;2015-08-17 08:50:00;[];0;70;207
7243;100337;73975;0;2015-08-17 08:50:00;[];0;70;207
7244;100333;70591;0;2015-08-17 08:50:00;[];0;70;207
7245;100318;73943;0;2015-08-17 08:50:00;[];0;70;207
7246;100322;70258;0;2015-08-17 08:50:00;[];1;70;207
7247;100311;78105;0;2015-08-17 08:50:00;[];0;70;207
7248;100306;72218;0;2015-08-17 08:50:00;[];1;70;207
7249;100324;63487;0;2015-08-17 08:50:00;[];0;70;207
7250;100304;72344;0;2015-08-17 08:50:00;[];0;70;207
7251;100331;71420;0;2015-08-17 08:50:00;[];0;70;207
7252;100330;67902;0;2015-08-17 08:50:00;[];0;70;207
7253;100316;72877;0;2015-08-17 08:50:00;[];0;70;207
7254;100332;75400;0;2015-08-17 08:50:00;[];0;70;207
7255;100308;65706;0;2015-08-17 08:50:00;[];1;70;207
7256;100307;62458;0;2015-08-17 08:50:00;[];1;70;207
7257;100321;72748;0;2015-08-17 08:50:00;[];0;70;207
7258;100310;64214;0;2015-08-17 08:50:00;[];0;70;207
7259;100314;68820;0;2015-08-17 08:50:00;[];0;70;207
7260;100305;64529;0;2015-08-17 08:50:00;[];1;70;207
7261;100312;74564;0;2015-08-17 08:50:00;[];0;70;207
7262;100328;63898;0;2015-08-17 08:50:00;[];0;70;207
7263;100335;74306;0;2015-08-17 08:50:00;[];0;70;207
7264;100309;73460;0;2015-08-17 08:50:00;[];0;70;207
7265;100338;73989;0;2015-08-17 08:50:00;[];0;70;207
7266;100334;68617;0;2015-08-17 08:50:00;[];0;70;207
7267;100325;63573;0;2015-08-17 08:50:00;[];0;70;207
7268;100313;74431;0;2015-08-17 08:50:00;[];0;70;207
7269;100336;72456;0;2015-08-17 08:50:00;[];0;70;207
7270;100327;62728;0;2015-08-17 08:50:00;[];0;70;207
7271;100315;72340;0;2015-08-17 08:50:00;[];1;70;207
7272;100326;62610;0;2015-08-17 08:50:00;[];0;70;207
7273;100329;62814;0;2015-08-17 08:50:00;[];1;70;207
7274;100320;73296;0;2015-08-17 08:50:00;[];0;70;207
7275;100341;77007;0;2015-08-17 08:51:00;[];0;70;208
7276;100342;73050;0;2015-08-17 08:51:00;[];0;70;208
7277;100351;73304;0;2015-08-17 08:51:00;[];0;70;208
7278;100345;63083;0;2015-08-17 08:51:00;[];0;70;208
7279;100347;73583;0;2015-08-17 08:51:00;[];0;70;208
7280;100355;71097;0;2015-08-17 08:51:00;[];1;70;208
7281;100340;73459;0;2015-08-17 08:51:00;[];0;70;208
7282;100339;69899;0;2015-08-17 08:51:00;[];0;70;208
7283;100352;83446;0;2015-08-17 08:51:00;[];0;70;208
7284;100343;70570;0;2015-08-17 08:51:00;[];0;70;208
7285;100354;69578;0;2015-08-17 08:51:00;[];0;70;208
7286;100348;64464;0;2015-08-17 08:51:00;[];0;70;208
7287;100344;73690;0;2015-08-17 08:51:00;[];0;70;208
7288;100346;69972;0;2015-08-17 08:51:00;[];0;70;208
7289;100349;73023;0;2015-08-17 08:51:00;[];0;70;208
7290;100356;71854;0;2015-08-17 08:51:00;[];1;70;208
7291;100353;67038;0;2015-08-17 08:51:00;[];0;70;208
7292;100350;73290;0;2015-08-17 08:51:00;[];0;70;208
7293;82764;58095;0;2015-08-17 15:48:00;[0, 0, 0, 0];0;70;209
7294;82765;57598;0;2015-08-17 16:29:00;[0, 0, 0, 0];0;70;210
7295;101925;57261;0;2015-08-17 17:14:00;[];1;70;211
7296;101920;55860;0;2015-08-17 17:14:00;[];1;70;211
7297;101923;57517;0;2015-08-17 17:14:00;[];1;70;211
7298;101919;57613;0;2015-08-17 17:14:00;[];1;70;211
7299;101920;55860;0;2015-08-17 17:46:00;[1];0;70;212
7300;101925;57261;0;2015-08-17 17:46:00;[1];0;70;212
7301;101919;57613;0;2015-08-17 17:46:00;[1];1;70;212
7302;101923;57517;0;2015-08-17 17:46:00;[1];0;70;212
7303;100384;73403;0;2015-08-18 08:48:00;[];0;71;213
7304;100373;61478;0;2015-08-18 08:48:00;[];0;71;213
7305;100389;75620;0;2015-08-18 08:48:00;[];0;71;213
7306;100364;74888;0;2015-08-18 08:48:00;[];1;71;213
7307;100385;74560;0;2015-08-18 08:48:00;[];0;71;213
7308;100381;76761;0;2015-08-18 08:48:00;[];0;71;213
7309;100365;72901;0;2015-08-18 08:48:00;[];1;71;213
7310;100358;67979;0;2015-08-18 08:48:00;[];0;71;213
7311;100380;77736;0;2015-08-18 08:48:00;[];0;71;213
7312;100357;73574;0;2015-08-18 08:48:00;[];0;71;213
7313;100383;73213;0;2015-08-18 08:48:00;[];0;71;213
7314;100369;74562;0;2015-08-18 08:48:00;[];0;71;213
7315;100392;74953;0;2015-08-18 08:48:00;[];0;71;213
7316;100367;73871;0;2015-08-18 08:48:00;[];0;71;213
7317;100379;72035;0;2015-08-18 08:48:00;[];0;71;213
7318;100368;75090;0;2015-08-18 08:48:00;[];0;71;213
7319;100377;72163;0;2015-08-18 08:48:00;[];0;71;213
7320;100376;73594;0;2015-08-18 08:48:00;[];0;71;213
7321;100370;73033;0;2015-08-18 08:48:00;[];1;71;213
7322;100390;69945;0;2015-08-18 08:48:00;[];0;71;213
7323;100391;67669;0;2015-08-18 08:48:00;[];0;71;213
7324;100371;77773;0;2015-08-18 08:48:00;[];1;71;213
7325;100375;73615;0;2015-08-18 08:48:00;[];0;71;213
7326;100372;74064;0;2015-08-18 08:48:00;[];1;71;213
7327;100374;64072;0;2015-08-18 08:48:00;[];0;71;213
7328;100366;64971;0;2015-08-18 08:48:00;[];0;71;213
7329;100393;68269;0;2015-08-18 08:48:00;[];0;71;213
7330;100382;73280;0;2015-08-18 08:48:00;[];0;71;213
7331;100387;64626;0;2015-08-18 08:48:00;[];0;71;213
7332;100362;70137;0;2015-08-18 08:48:00;[];1;71;213
7333;100363;69925;0;2015-08-18 08:48:00;[];1;71;213
7334;100388;68935;0;2015-08-18 08:48:00;[];0;71;213
7335;100361;61541;0;2015-08-18 08:48:00;[];1;71;213
7336;100386;73593;0;2015-08-18 08:48:00;[];0;71;213
7337;100359;73134;0;2015-08-18 08:48:00;[];0;71;213
7338;100360;74832;0;2015-08-18 08:48:00;[];0;71;213
7339;101919;57613;0;2015-08-18 13:07:00;[1, 1];1;71;214
7340;101919;57613;0;2015-08-18 13:16:00;[1, 1, 1];0;71;215
7341;100371;77773;0;2015-08-18 15:41:00;[1];1;71;216
7342;82601;49913;0;2015-08-18 18:58:00;[0, 0, 0, 0, 0, 0, 1, 0, 0, 1];0;72;217
7343;82615;55283;0;2015-08-18 18:58:00;[0, 0, 0, 0, 1, 1, 0, 0, 1];0;72;217
7344;82597;54885;0;2015-08-18 18:58:00;[0, 0, 0, 0, 0, 0, 0, 0, 1, 1];0;72;217
7345;82614;56637;0;2015-08-18 18:58:00;[0, 0, 0, 0, 0, 0, 1, 0, 0, 1];0;72;217
7346;82613;55677;0;2015-08-18 18:58:00;[0, 1, 0, 0, 0, 0, 1, 0, 1, 1];0;72;217
